id_client;enfant_conduite_accompagne;usage_vehicule;est_rouge;type_conduite;date_demande;etat_dossier;formule;lat;lon;genre;tranches d'âge;POINTS PERDUS;âge véhicule;devis;revenus 1
9;FAUX;catégorie 2;no;Highly Urban/ Urban;2;complet;dev_integral;46.405903;0.686643;F;0-5;06-août;16-23;324-347;70280-75281
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;11;complet;dev_express;43.129876;-0.209051;F;15-20;0-2;août-15;252-275;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;15;complet;dev_premium;48.924978;2.256073;M;30-35;0-2;août-15;420-443;65278-70279
9;FAUX;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_integral;48.564809;7.689456;F;65-70;02-avr;août-15;324-347;145310-150311
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;4;complet;dev_integral;48.521928;-3.713427;M;50-55;0-2;16-23;276-299;120300-125301
9;VRAI;catégorie 2;no;Highly Urban/ Urban;20;complet;dev_premium;45.197788;0.647734;M;70-75;0-2;août-15;420-443;120300-125301
9;VRAI;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_express;44.425711;6.006189;F;80-85;02-avr;16-23;252-275;35266-40267
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;21;complet;dev_integral;47.045588;3.648349;M;35-40;02-avr;0-7;300-323;-5001
8;FAUX;catégorie 2;no;Highly Urban/ Urban;9;complet;dev_integral;48.595249;4.867954;M;75-80;02-avr;16-23;324-347;305374-310375
9;FAUX;catégorie 2;no;Highly Urban/ Urban;3;complet;dev_express;49.115014;-1.090572;M;0-5;02-avr;août-15;228-251;10256-15257
9;VRAI;catégorie 2;no;z_Highly Rural/ Rural;16;complet;dev_vip;47.583416;1.375433;M;35-40;04-juin;août-15;540-563;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;14;complet;dev_integral;47.914966;5.748861;F;60-65;0-2;août-15;324-347;
9;VRAI;catégorie 1;yes;Highly Urban/ Urban;8;complet;dev_premium;44.412729;0.708074;M;65-70;0-2;0-7;348-371;30264-35265
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;17;complet;dev_express;44.487084;3.735749;F;50-55;0-2;août-15;252-275;70280-75281
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;16;complet;dev_premium;43.970644;4.278581;M;15-20;0-2;0-7;492-515;5254-10255
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;7;complet;dev_premium;43.202487;-0.257681;M;60-65;02-avr;août-15;444-467;15258-20259
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;7;complet;dev_premium;45.618108;5.240274;F;65-70;06-août;0-7;348-371;40268-45269
9;FAUX;catégorie 2;no;Highly Urban/ Urban;21;complet;dev_premium;44.358355;2.670114;M;70-75;0-2;août-15;348-371;105294-110295
8;VRAI;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_integral;48.435748;0.099625;F;55-60;0-2;16-23;324-347;185326-190327
9;FAUX;catégorie 2;no;Highly Urban/ Urban;4;complet;dev_express;46.662303;4.386762;F;65-70;04-juin;;276-299;65278-70279
9;FAUX;catégorie 1;no;Highly Urban/ Urban;22;complet;dev_express;48.887624;2.195366;F;15-20;0-2;août-15;228-251;175322-180323
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_express;47.292036;-2.520986;M;70-75;0-2;16-23;252-275;190328-195329
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;15;complet;dev_integral;48.082704;6.902521;M;15-20;0-2;;324-347;170320-175321
9;FAUX;catégorie 2;no;Highly Urban/ Urban;14;complet;dev_integral;45.07019;4.811928;M;45-50;0-2;0-7;276-299;35266-40267
9;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_express;43.35102;5.473596;F;45-50;0-2;16-23;252-275;70280-75281
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;16;complet;dev_premium;46.981903;5.600733;M;55-60;0-2;0-7;396-419;45270-50271
9;FAUX;catégorie 2;no;Highly Urban/ Urban;7;complet;dev_premium;46.482642;5.242721;F;45-50;04-juin;août-15;444-467;45270-50271
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;5;complet;dev_express;49.996831;1.711027;M;50-55;0-2;août-15;252-275;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_express;43.839652;1.392318;F;50-55;0-2;0-7;252-275;15258-20259
9;FAUX;catégorie 1;no;Highly Urban/ Urban;9;complet;dev_integral;44.108648;0.820997;F;70-75;0-2;16-23;300-323;95290-100291
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;18;complet;dev_express;43.09414;1.627221;M;15-20;02-avr;0-7;252-275;30264-35265
8;FAUX;catégorie 2;no;Highly Urban/ Urban;9;complet;dev_express;49.499947;0.155671;F;80-85;02-avr;16-23;252-275;85286-90287
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;19;complet;dev_integral;50.812434;1.614457;F;50-55;0-2;0-7;324-347;35266-40267
9;VRAI;catégorie 2;yes;Highly Urban/ Urban;12;complet;dev_integral;46.831101;4.73754;F;55-60;02-avr;0-7;324-347;15258-20259
9;FAUX;catégorie 2;no;Highly Urban/ Urban;15;complet;dev_integral;48.430754;-2.746314;F;35-40;0-2;0-7;300-323;35266-40267
9;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_integral;46.065308;-1.090642;F;65-70;04-juin;août-15;324-347;65278-70279
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;10;complet;dev_express;44.958467;5.725338;M;90-95;0-2;16-23;252-275;275362-280363
9;FAUX;catégorie 2;no;Highly Urban/ Urban;19;complet;dev_express;44.53613;0.155675;F;70-75;0-2;août-15;252-275;65278-70279
9;FAUX;catégorie 2;no;Highly Urban/ Urban;6;complet;dev_integral;45.679337;0.210422;F;oct-15;02-avr;16-23;324-347;60276-65277
9;FAUX;catégorie 1;no;Highly Urban/ Urban;12;complet;dev_express;43.115884;1.613943;M;60-65;0-2;16-23;228-251;115298-120299
9;FAUX;catégorie 1;no;Highly Urban/ Urban;11;complet;dev_premium;50.527623;2.618623;F;55-60;02-avr;août-15;372-395;50272-55273
9;FAUX;catégorie 1;no;Highly Urban/ Urban;16;complet;dev_integral;46.125428;3.422274;M;0-5;0-2;0-7;324-347;75282-80283
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;10;complet;dev_express;44.898269;4.411677;M;40-45;02-avr;0-7;276-299;70280-75281
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_express;48.172648;3.800901;M;60-65;06-août;16-23;276-299;125302-130303
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;18;complet;dev_premium;48.518938;-2.727717;F;35-40;0-2;0-7;420-443;252-5253
9;FAUX;catégorie 1;no;Highly Urban/ Urban;4;complet;dev_integral;46.015061;4.756164;M;oct-15;04-juin;août-15;324-347;30264-35265
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;4;complet;dev_integral;44.895575;6.634585;F;05-oct;02-avr;août-15;276-299;25262-30263
8;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_integral;49.369361;0.89543;F;55-60;0-2;0-7;276-299;
9;FAUX;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_integral;43.855052;4.365411;F;oct-15;0-2;0-7;300-323;45270-50271
8;FAUX;catégorie 2;no;Highly Urban/ Urban;4;complet;dev_express;47.772049;7.322367;M;80-85;02-avr;0-7;252-275;35266-40267
8;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_integral;43.784985;-1.408728;F;60-65;0-2;août-15;276-299;80284-85285
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;14;complet;dev_integral;44.92153;2.432457;M;25-30;0-2;août-15;300-323;
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;15;complet;dev_integral;48.823058;3.341966;M;65-70;02-avr;0-7;324-347;65278-70279
8;FAUX;catégorie 1;no;Highly Urban/ Urban;21;complet;dev_express;43.105131;1.662267;M;65-70;0-2;16-23;252-275;120300-125301
9;FAUX;catégorie 2;no;Highly Urban/ Urban;8;complet;dev_express;47.044867;5.200976;M;15-20;0-2;août-15;252-275;50272-55273
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;8;complet;dev_integral;42.5805;9.429026;F;85-90;02-avr;0-7;300-323;10256-15257
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;12;complet;dev_express;45.828278;1.158319;F;55-60;06-août;0-7;252-275;55274-60275
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;17;complet;dev_integral;45.889097;0.897768;F;80-85;0-2;0-7;300-323;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;23;complet;dev_integral;44.534314;2.320428;M;40-45;02-avr;août-15;324-347;45270-50271
8;FAUX;catégorie 2;no;Highly Urban/ Urban;9;complet;dev_integral;47.239717;3.503259;F;40-45;0-2;;300-323;-5001
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;11;complet;dev_express;49.042007;2.116394;F;20-25;0-2;0-7;252-275;15258-20259
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;22;complet;dev_express;43.082202;1.622047;M;50-55;0-2;0-7;228-251;5254-10255
9;FAUX;catégorie 2;no;Highly Urban/ Urban;7;complet;dev_express;43.64321;3.918446;F;45-50;02-avr;0-7;252-275;15258-20259
9;VRAI;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_express;48.994266;5.182202;M;55-60;0-2;août-15;252-275;50272-55273
9;FAUX;catégorie 2;no;Highly Urban/ Urban;17;complet;dev_integral;47.303766;2.525242;F;55-60;0-2;août-15;276-299;35266-40267
9;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_integral;49.878126;2.242903;F;55-60;02-avr;août-15;324-347;65278-70279
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_express;50.10345;1.799005;M;25-30;02-avr;0-7;252-275;40268-45269
9;FAUX;catégorie 2;no;Highly Urban/ Urban;14;complet;dev_express;46.344706;2.596401;F;70-75;10-déc;0-7;252-275;35266-40267
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;14;complet;dev_express;43.521433;1.826551;M;15-20;0-2;0-7;252-275;35266-40267
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;21;complet;dev_express;47.326251;5.021767;M;65-70;0-2;0-7;276-299;145310-150311
9;VRAI;catégorie 2;yes;Highly Urban/ Urban;18;complet;dev_integral;43.490718;-1.458793;M;55-60;06-août;août-15;276-299;60276-65277
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;10;complet;dev_express;48.947371;5.639157;M;85-90;0-2;16-23;276-299;115298-120299
8;VRAI;catégorie 2;yes;Highly Urban/ Urban;11;complet;dev_premium;43.195404;6.033984;M;40-45;0-2;août-15;516-539;110296-115297
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;12;complet;dev_express;46.739218;6.249962;M;55-60;02-avr;août-15;252-275;20260-25261
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;5;complet;dev_premium;46.965789;-0.218604;F;20-25;04-juin;16-23;348-371;55274-60275
8;FAUX;catégorie 2;no;z_Highly Rural/ Rural;20;complet;dev_premium;48.736081;6.658022;F;70-75;02-avr;0-7;540-563;10256-15257
9;FAUX;catégorie 2;no;Highly Urban/ Urban;3;complet;dev_premium;48.176296;3.466572;F;45-50;0-2;16-23;492-515;115298-120299
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;20;complet;dev_express;45.929576;4.714011;M;15-20;0-2;0-7;252-275;25262-30263
9;FAUX;catégorie 2;no;Highly Urban/ Urban;21;complet;dev_integral;50.428285;2.83109;M;55-60;0-2;;300-323;80284-85285
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_premium;50.172631;3.225803;M;55-60;0-2;août-15;540-563;40268-45269
9;FAUX;catégorie 2;no;Highly Urban/ Urban;7;complet;dev_express;48.317884;1.991835;F;80-85;04-juin;août-15;252-275;105294-110295
8;FAUX;catégorie 2;no;Highly Urban/ Urban;23;complet;dev_express;46.43294;0.112326;F;40-45;04-juin;0-7;252-275;-5001
9;FAUX;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_integral;45.274663;1.781658;M;0-5;0-2;août-15;300-323;-5001
9;VRAI;catégorie 2;no;Highly Urban/ Urban;21;complet;dev_integral;44.028899;5.97727;M;25-30;02-avr;0-7;276-299;20260-25261
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;15;complet;dev_express;48.804431;2.264709;M;35-40;04-juin;0-7;252-275;135306-140307
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;7;complet;dev_vip;46.47149;-0.56618;F;60-65;04-juin;août-15;828-851;50272-55273
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;9;complet;dev_integral;46.600145;0.361144;M;45-50;06-août;0-7;276-299;10256-15257
9;VRAI;catégorie 2;no;Highly Urban/ Urban;1;complet;dev_integral;44.656452;4.365607;F;70-75;06-août;août-15;300-323;75282-80283
9;FAUX;catégorie 2;no;Highly Urban/ Urban;14;complet;dev_express;48.198577;6.421599;M;55-60;0-2;;276-299;70280-75281
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;19;complet;dev_premium;45.851472;5.129781;M;50-55;02-avr;0-7;420-443;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_express;46.810666;1.70609;M;55-60;0-2;août-15;276-299;
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;11;complet;dev_integral;45.703296;0.947452;F;40-45;04-juin;16-23;300-323;-5001
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;23;complet;dev_integral;45.577462;5.95005;F;25-30;06-août;;324-347;35266-40267
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;4;complet;dev_integral;43.613076;1.079073;M;40-45;0-2;août-15;276-299;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_integral;47.814958;1.748754;M;70-75;0-2;0-7;300-323;15258-20259
8;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_integral;42.514158;2.058404;F;30-35;0-2;0-7;276-299;25262-30263
9;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_integral;48.601189;1.513484;M;85-90;0-2;août-15;276-299;130304-135305
9;FAUX;catégorie 2;no;Highly Urban/ Urban;4;complet;dev_integral;48.288319;4.074882;F;0-5;0-2;0-7;276-299;-5001
9;FAUX;catégorie 1;no;Highly Urban/ Urban;18;complet;dev_integral;45.940861;3.189276;M;25-30;04-juin;août-15;300-323;70280-75281
9;FAUX;catégorie 2;no;Highly Urban/ Urban;14;complet;dev_integral;44.062524;1.084803;M;80-85;0-2;août-15;276-299;10256-15257
9;FAUX;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_integral;48.531184;2.002993;M;45-50;06-août;août-15;276-299;-5001
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;7;complet;dev_express;47.238215;-2.286255;M;35-40;0-2;0-7;252-275;15258-20259
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;22;complet;dev_integral;48.931367;5.489568;F;35-40;0-2;août-15;276-299;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;14;complet;dev_integral;43.639746;3.821426;M;55-60;04-juin;août-15;324-347;45270-50271
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;21;complet;dev_integral;43.60368;-1.439442;F;30-35;02-avr;août-15;300-323;20260-25261
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;17;complet;dev_express;44.520285;3.491423;M;70-75;0-2;0-7;252-275;90288-95289
9;FAUX;catégorie 1;no;Highly Urban/ Urban;5;complet;dev_integral;46.370202;6.558424;M;85-90;0-2;août-15;324-347;50272-55273
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;21;complet;dev_integral;43.608797;3.870157;M;20-25;02-avr;0-7;300-323;15258-20259
9;FAUX;catégorie 1;no;Highly Urban/ Urban;19;complet;dev_integral;48.818972;-3.479328;M;25-30;0-2;août-15;300-323;
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;5;complet;dev_premium;44.065043;1.482263;F;65-70;04-juin;août-15;468-491;30264-35265
9;FAUX;catégorie 1;no;Highly Urban/ Urban;5;complet;dev_integral;47.737375;-3.390464;M;70-75;0-2;0-7;324-347;65278-70279
8;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_integral;48.190295;6.442766;M;90-95;02-avr;16-23;300-323;80284-85285
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;22;complet;dev_integral;45.928827;5.519429;F;65-70;0-2;0-7;300-323;60276-65277
9;FAUX;catégorie 1;no;Highly Urban/ Urban;4;complet;dev_premium;48.856227;2.74161;F;75-80;0-2;0-7;492-515;60276-65277
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;17;complet;dev_integral;43.514036;1.498439;F;15-20;0-2;0-7;324-347;50272-55273
9;FAUX;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_integral;47.503827;1.335474;F;70-75;06-août;août-15;276-299;60276-65277
9;FAUX;catégorie 1;no;Highly Urban/ Urban;9;complet;dev_express;46.948914;5.715011;M;50-55;04-juin;août-15;252-275;190328-195329
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_express;45.155385;1.544752;F;70-75;02-avr;août-15;252-275;45270-50271
9;VRAI;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_express;48.69555;2.30531;F;20-25;04-juin;;252-275;130304-135305
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;17;complet;dev_express;45.663233;5.901026;M;40-45;0-2;0-7;252-275;15258-20259
9;FAUX;catégorie 2;no;Highly Urban/ Urban;5;complet;dev_express;47.410083;0.99378;F;60-65;04-juin;août-15;252-275;60276-65277
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;7;complet;dev_integral;47.832559;-2.99564;M;55-60;02-avr;16-23;276-299;20260-25261
9;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_integral;42.013848;9.410161;F;70-75;0-2;0-7;276-299;55274-60275
9;FAUX;catégorie 1;no;Highly Urban/ Urban;8;complet;dev_express;48.954517;2.552872;F;75-80;06-août;0-7;252-275;25262-30263
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;5;complet;dev_integral;42.699577;2.821268;F;05-oct;0-2;août-15;324-347;130304-135305
9;VRAI;catégorie 1;yes;z_Highly Rural/ Rural;10;complet;dev_express;44.355858;2.57688;F;45-50;0-2;0-7;252-275;120300-125301
9;VRAI;catégorie 1;no;Highly Urban/ Urban;16;complet;dev_express;47.348241;0.441636;F;45-50;0-2;0-7;252-275;45270-50271
9;VRAI;catégorie 1;yes;z_Highly Rural/ Rural;13;complet;dev_integral;46.298154;-0.528584;M;45-50;0-2;août-15;300-323;100292-105293
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;6;complet;dev_integral;43.321687;0.408722;F;35-40;02-avr;16-23;300-323;150312-155313
9;FAUX;catégorie 1;no;Highly Urban/ Urban;13;complet;dev_integral;46.034324;4.309207;F;65-70;0-2;août-15;300-323;55274-60275
9;VRAI;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_express;47.203017;2.41997;F;70-75;0-2;;252-275;25262-30263
9;VRAI;catégorie 2;yes;Highly Urban/ Urban;8;complet;dev_express;48.19568;-0.213716;F;45-50;0-2;0-7;252-275;30264-35265
9;FAUX;catégorie 2;no;Highly Urban/ Urban;13;complet;dev_integral;45.411943;3.317388;F;55-60;02-avr;août-15;300-323;55274-60275
8;FAUX;catégorie 1;yes;Highly Urban/ Urban;18;complet;dev_express;45.707512;-0.182594;F;50-55;0-2;0-7;252-275;30264-35265
8;FAUX;catégorie 2;yes;Highly Urban/ Urban;17;complet;dev_express;48.436529;1.312905;M;20-25;04-juin;août-15;252-275;65278-70279
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;4;complet;dev_integral;46.853455;4.771906;F;25-30;02-avr;0-7;300-323;125302-130303
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_integral;45.661836;6.385721;M;70-75;0-2;août-15;324-347;120300-125301
9;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_express;46.904752;2.944872;M;35-40;02-avr;16-23;252-275;80284-85285
9;FAUX;catégorie 2;no;Highly Urban/ Urban;9;complet;dev_express;47.884501;0.12847;M;15-20;0-2;16-23;276-299;55274-60275
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;15;complet;dev_integral;47.667552;4.225832;F;15-20;0-2;0-7;300-323;90288-95289
9;VRAI;catégorie 2;no;Highly Urban/ Urban;15;complet;dev_express;51.002494;2.118841;F;70-75;04-juin;0-7;276-299;15258-20259
9;VRAI;catégorie 2;no;Highly Urban/ Urban;6;complet;dev_express;49.070995;2.155754;F;35-40;04-juin;0-7;252-275;45270-50271
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;2;complet;dev_express;44.471497;1.479795;M;80-85;02-avr;août-15;228-251;
8;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_integral;48.770312;-1.566767;F;20-25;0-2;août-15;300-323;45270-50271
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;4;complet;dev_express;47.097305;3.084468;M;50-55;02-avr;0-7;252-275;85286-90287
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;8;complet;dev_integral;43.133734;-0.028504;M;65-70;0-2;0-7;300-323;25262-30263
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;7;complet;dev_integral;46.131678;3.474703;F;55-60;08-oct;0-7;276-299;20260-25261
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;15;complet;dev_integral;46.715439;-1.956304;F;45-50;0-2;0-7;324-347;55274-60275
8;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;14;complet;dev_integral;47.046726;-0.258536;F;40-45;0-2;16-23;324-347;80284-85285
7;VRAI;catégorie 1;no;Highly Urban/ Urban;10;complet;dev_integral;48.922336;2.037605;F;05-oct;0-2;16-23;300-323;-5001
9;VRAI;catégorie 2;no;Highly Urban/ Urban;14;complet;dev_premium;45.114764;1.41874;F;55-60;04-juin;août-15;300-323;85286-90287
9;FAUX;catégorie 2;no;Highly Urban/ Urban;5;complet;dev_express;48.291329;4.034624;F;45-50;04-juin;août-15;252-275;5254-10255
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;9;complet;dev_integral;42.875648;2.184837;F;55-60;0-2;;276-299;110296-115297
9;FAUX;catégorie 1;no;Highly Urban/ Urban;5;complet;dev_express;48.630296;-2.080948;M;0-5;04-juin;août-15;252-275;105294-110295
7;VRAI;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_express;51.050508;2.41801;M;75-80;02-avr;août-15;252-275;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_vip;47.320481;-0.802498;M;35-40;0-2;août-15;924-947;160316-165317
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;11;complet;dev_integral;41.922735;8.738647;F;70-75;02-avr;août-15;324-347;30264-35265
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;16;complet;dev_express;45.847579;1.245609;M;35-40;0-2;août-15;252-275;120300-125301
9;FAUX;catégorie 1;no;Highly Urban/ Urban;22;complet;dev_integral;47.884489;-4.160919;F;55-60;0-2;août-15;300-323;80284-85285
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;16;complet;dev_express;44.562247;4.743862;M;15-20;0-2;0-7;252-275;100292-105293
8;VRAI;catégorie 1;no;Highly Urban/ Urban;4;complet;dev_express;42.576673;9.431444;M;05-oct;08-oct;16-23;252-275;110296-115297
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;13;complet;dev_premium;41.922641;8.737708;M;05-oct;0-2;août-15;324-347;70280-75281
9;FAUX;catégorie 2;no;Highly Urban/ Urban;2;complet;dev_integral;49.170571;2.684683;M;05-oct;0-2;août-15;276-299;45270-50271
9;FAUX;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_integral;45.897519;4.930154;F;60-65;08-oct;août-15;324-347;80284-85285
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_premium;46.603673;1.522943;M;35-40;04-juin;août-15;324-347;135306-140307
9;FAUX;catégorie 1;no;Highly Urban/ Urban;13;complet;dev_integral;45.247049;0.339459;M;60-65;0-2;0-7;300-323;15258-20259
9;FAUX;catégorie 2;no;Highly Urban/ Urban;9;complet;dev_express;45.584043;5.875554;M;30-35;0-2;16-23;276-299;55274-60275
9;FAUX;catégorie 2;no;Highly Urban/ Urban;23;complet;dev_integral;48.965093;2.365343;M;70-75;0-2;0-7;324-347;252-5253
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;10;complet;dev_express;49.288167;-0.375817;M;65-70;02-avr;0-7;252-275;25262-30263
9;FAUX;catégorie 2;no;Highly Urban/ Urban;21;complet;dev_integral;48.881837;2.217792;F;65-70;0-2;16-23;300-323;45270-50271
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;18;complet;dev_integral;47.650344;6.863;F;45-50;0-2;août-15;324-347;50272-55273
7;FAUX;catégorie 2;yes;Highly Urban/ Urban;5;complet;dev_express;49.003265;2.187739;M;15-20;0-2;0-7;252-275;35266-40267
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;10;complet;dev_integral;43.134839;-0.459371;F;40-45;0-2;0-7;300-323;45270-50271
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;8;complet;dev_express;48.652649;-3.106224;M;80-85;0-2;août-15;276-299;50272-55273
8;FAUX;catégorie 2;yes;Highly Urban/ Urban;15;complet;dev_integral;47.464238;-0.545333;F;30-35;0-2;août-15;324-347;95290-100291
8;FAUX;catégorie 2;no;Highly Urban/ Urban;22;complet;dev_integral;48.522698;0.546671;M;20-25;0-2;août-15;324-347;90288-95289
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;10;complet;dev_integral;42.982638;1.6081;F;55-60;0-2;août-15;300-323;100292-105293
8;FAUX;catégorie 1;yes;Highly Urban/ Urban;7;complet;dev_premium;47.51015;6.790374;F;80-85;0-2;août-15;348-371;105294-110295
9;VRAI;catégorie 1;no;Highly Urban/ Urban;5;complet;dev_integral;43.289307;5.457437;M;15-20;02-avr;0-7;324-347;25262-30263
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;12;complet;dev_express;45.285192;3.391607;F;0-5;0-2;août-15;252-275;60276-65277
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;12;complet;dev_integral;46.886236;4.696266;M;05-oct;0-2;août-15;300-323;60276-65277
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;12;complet;dev_express;46.346225;2.571717;M;15-20;0-2;août-15;252-275;-5001
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;22;complet;dev_integral;46.158579;6.548259;F;05-oct;0-2;août-15;300-323;60276-65277
8;FAUX;catégorie 2;no;Highly Urban/ Urban;13;complet;dev_integral;47.366504;5.051664;M;oct-15;04-juin;0-7;324-347;115298-120299
9;FAUX;catégorie 2;no;Highly Urban/ Urban;22;complet;dev_integral;48.623847;7.499637;F;05-oct;04-juin;0-7;300-323;70280-75281
9;FAUX;catégorie 2;no;Highly Urban/ Urban;17;complet;dev_integral;48.502871;4.1073;F;70-75;0-2;août-15;300-323;160316-165317
9;FAUX;catégorie 2;no;Highly Urban/ Urban;15;complet;dev_express;47.533811;2.525877;F;35-40;0-2;0-7;276-299;20260-25261
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;5;complet;dev_express;48.814483;2.273281;F;40-45;02-avr;août-15;252-275;70280-75281
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;9;complet;dev_integral;44.328925;3.586402;F;85-90;0-2;août-15;324-347;25262-30263
